file,ticker,year,month,quarter,period,management_speaker,exchange_idx,mgmt_start,mgmt_end,duration_sec,word_count,answer_text,pause_latency_sec,speech_rate_wpm,filler_rate_per_min,intra_pause_count,intra_pause_mean_sec,intra_pause_max_sec,intra_pause_total_sec,mean_pitch_hz,pitch_variance_hz,mean_rms_energy,z_pause_latency_sec,norm_type_pause_latency_sec,z_speech_rate_wpm,norm_type_speech_rate_wpm,z_filler_rate_per_min,norm_type_filler_rate_per_min,z_intra_pause_count,norm_type_intra_pause_count,z_intra_pause_mean_sec,norm_type_intra_pause_mean_sec,z_intra_pause_max_sec,norm_type_intra_pause_max_sec,z_intra_pause_total_sec,norm_type_intra_pause_total_sec,z_mean_pitch_hz,norm_type_mean_pitch_hz,z_pitch_variance_hz,norm_type_pitch_variance_hz,z_mean_rms_energy,norm_type_mean_rms_energy,acoustic_composite_z
AVGO_2025_6_5_earnings_call_qa_features.json,AVGO,2025,6,2,2025_Q2,SPEAKER_12,22,1905.708,1912.407,6.699,11,No comment. We don't talk on prospects. We only talk on,3.358,98.52,0.0,0,0.0,0.0,0.0,191.37,11.04,0.019475,2.2083,speaker,-1.1317,speaker,-0.9431,speaker,-1.0571,speaker,-2.8735,speaker,-1.5176,speaker,-1.0605,speaker,0.1194,speaker,-1.0992,speaker,-1.2186,speaker,-0.533
AVGO_2025_6_5_earnings_call_qa_features.json,AVGO,2025,6,2,2025_Q2,SPEAKER_12,23,1933.417,1952.367,18.95,40,"No, I've always said, and I expect that to be the case in going forward in 26 as we grow, that networking should be a ratio to XPU should be closer in the range of less than 30%, not the",0.27,126.65,0.0,6,0.837,1.661,5.021,196.03,68.24,0.014517,-1.0618,speaker,0.1445,speaker,-0.9431,speaker,-0.814,speaker,0.5199,speaker,-0.0565,speaker,-0.7834,speaker,0.2308,speaker,-0.0909,speaker,-1.4937,speaker,-0.0467
AVGO_2025_6_5_earnings_call_qa_features.json,AVGO,2025,6,2,2025_Q2,SPEAKER_12,24,1983.822,2025.217,41.395,91,"Nobody can give anybody comfort in this environment, Joe. Rules are changing quite dramatically as bilateral trade agreements continue to be negotiated in a very, very dynamic environment. So I'll be honest, I don't know, I know as little as probably, you probably know more than I do maybe, in which case then I know very little about this whole thing about whether there's any export control, how the export control will take place for guessing. So I rather not answer that because no, I don't know whether it will be.",0.962,131.9,2.9,14,0.737,1.281,10.312,166.5,53.42,0.019895,-0.329,speaker,0.3827,speaker,-0.0832,speaker,-0.4898,speaker,0.1145,speaker,-0.3908,speaker,-0.4915,speaker,-0.4756,speaker,-0.3521,speaker,-1.1953,speaker,-0.2811
AVGO_2025_6_5_earnings_call_qa_features.json,AVGO,2025,6,2,2025_Q2,SPEAKER_12,27,2062.73,2096.328,33.598,90,"That's a good question, and so let me start off by saying a good way to measure it is, you know, most of our VMware contracts are typically three years. And that was what VMware did before we acquired them, and that's pretty much what we continue to do, three years, very traditional. So based on that, the renewals were like two-thirds of the way, almost two-thirds, more than halfway through the renewals, So, we probably have at least another year plus maybe a year and a half to go.",2.008,160.72,7.14,13,0.586,0.88,7.612,183.23,55.05,0.020006,0.7787,speaker,1.6903,speaker,1.1741,speaker,-0.5304,speaker,-0.4977,speaker,-0.7435,speaker,-0.6405,speaker,-0.0754,speaker,-0.3234,speaker,-1.1891,speaker,-0.1213
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,0,12.805,36.413,23.608,46,"I don't know about exciting Kirsten, but I do. I thought before we move to questions, I should share an update. The board and I have agreed that I will continue as the CEO of Broadcom through 2030 at least. These are exciting times for Broadcom",0.253,116.91,0.0,8,0.845,1.18,6.762,166.79,46.1,0.057708,-1.0798,speaker,-0.2974,speaker,-0.9431,speaker,-0.7329,speaker,0.5524,speaker,-0.4796,speaker,-0.6874,speaker,-0.4687,speaker,-0.4812,speaker,0.9028,speaker,0.1305
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,1,37.409,47.112,9.703,19,"and I'm very enthusiastic to continue to drive value for our shareholders. Operator, please open up the call for",0.0,117.49,0.0,2,0.981,1.401,1.961,198.75,120.6,0.057291,-1.3477,speaker,-0.271,speaker,-0.9431,speaker,-0.976,speaker,1.1037,speaker,-0.2852,speaker,-0.9523,speaker,0.2959,speaker,0.8321,speaker,0.8797,speaker,0.4528
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,2,101.45,120.704,19.254,36,"I think it's both, Ross, but to a large extent, is the fourth cost customer that we now add on to our roster, which we will ship pretty strongly in 2026, beginning 2026, I should say.",0.861,112.18,3.12,7,0.694,1.501,4.858,170.0,90.3,0.055523,-0.436,speaker,-0.512,speaker,-0.0179,speaker,-0.7735,speaker,-0.0598,speaker,-0.1973,speaker,-0.7924,speaker,-0.3919,speaker,0.298,speaker,0.7816,speaker,0.0341
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,3,121.261,152.564,31.303,46,So a combination of increasing the volumes from existing three customers and we move through that very progressively and steadily. And the addition of a fourth customer with immediate and fairly substantial demand. Really changes our thinking of what 26 would be starting to look like.,2.481,88.17,1.92,13,0.671,1.401,8.721,145.41,17.8,0.053041,1.2796,speaker,-1.6013,speaker,-0.3738,speaker,-0.5304,speaker,-0.1531,speaker,-0.2852,speaker,-0.5793,speaker,-0.9802,speaker,-0.98,speaker,0.6439,speaker,-0.6175
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,5,238.795,384.764,145.969,320,"Well, you know, and if you take a look at that non-AI segment, I mean, you're right, from a year on year Q4 guidance, we are actually up, as you say, slightly, couple one or two percent from a year ago. And it's not much really to shout about at this point. And the big issue is the puts and takes. And the puts and takes and the bomb line to all this is other than seasonality that we perceive If you look at it shorter, without looking year on year, but looking sequentially, we see in things like wireless, and we even start to see some seasonality in server storage these days. It kind of all washes out so far. The only consistent trend we've seen over the last three quarters that is moving up strongly is broadband. And nothing else, if you look at it from a cyclical point of view, seems to be able to sustain and uptrend so far. As a whole, they are not getting worse as you pointed out, Harlan, but they are not showing a V-shaped recovery as a whole that we would like to see and expect to see in cyclical semiconductor cycles. The only thing that gives us some hope is broadband. At this point, And it is recovering very strongly. But then it was the business that was most impacted in the sharp downturn of 24 and early 25. So again, one take that with a grain of salt. But the best answer for you is non-AI semiconductor is kind of slow to recover, as I said. Q4 year on year, it's maybe low single digits. It's the best way to describe it at this point. So I'm expecting to see more of a U-shaped recovery in non-AI and perhaps by late 20s, mid 26, late 26, we start to see some meaningful recovery. But as of right now, not",3.037,131.53,5.34,56,0.755,2.222,42.27,199.9,129.86,0.057157,1.8684,speaker,0.366,speaker,0.6404,speaker,1.2119,speaker,0.1875,speaker,0.437,speaker,1.2716,speaker,0.3234,speaker,0.9953,speaker,0.8723,speaker,0.1678
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,6,392.172,400.458,8.286,14,"We are, but we've been tricked before, but we are. The bookings are up,",0.911,101.38,0.0,5,0.809,2.082,4.045,482.98,392.42,0.054916,-0.383,speaker,-1.0019,speaker,-0.9431,speaker,-0.8545,speaker,0.4064,speaker,0.3138,speaker,-0.8373,speaker,7.096,speaker,5.6237,speaker,0.7479,speaker,2.3979
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,7,400.88,413.738,12.858,25,"and they are up year on year in excess of 20%. Nothing like what AI bookings look like, but 23% is still pretty good, right?",4.59,116.66,4.67,3,0.961,1.382,2.884,177.39,66.97,0.054395,3.513,speaker,-0.3087,speaker,0.4417,speaker,-0.9355,speaker,1.0227,speaker,-0.3019,speaker,-0.9013,speaker,-0.2151,speaker,-0.1133,speaker,0.719,speaker,-0.4296
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,8,467.232,531.307,64.075,155,"Let's answer the first part first. If I could be so bold as to suggest to you When I last quarter, when I said, hey, the trend of growth of 26 will mirror that of 25, which is 50, 60% year on year. That's really all I say. Of course, it comes off 50, 60% because that's what 25 is. All I'm saying, if you want to put another way of looking at what I'm saying, which is perhaps more accurate, is we're seeing the growth rate as salaries. as opposed to just remain steady at that 50, 60%. We are expecting and seeing 2026 to accelerate more than the growth rate we see in 25. And I know you love me to throw in a number at you, but you know what? We're not supposed to be giving you a forecast of 26, but best way to describe it, it will be fairly material",0.27,145.14,1.87,23,0.72,1.6,16.549,171.41,59.99,0.055556,-1.0618,speaker,0.9834,speaker,-0.3886,speaker,-0.1252,speaker,0.0456,speaker,-0.1102,speaker,-0.1474,speaker,-0.3582,speaker,-0.2363,speaker,0.7834,speaker,0.3829
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,9,534.479,538.478,3.999,10,"networking versus custom? Ah, good point. Thanks for reminding me.",0.0,150.04,15.0,1,0.56,0.56,0.56,168.56,31.53,0.090878,-1.3477,speaker,1.2057,speaker,3.5048,speaker,-1.0166,speaker,-0.6031,speaker,-1.025,speaker,-1.0296,speaker,-0.4264,speaker,-0.738,speaker,2.7433,speaker,0.4238
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,10,538.968,618.837,79.869,158,"As we see, and a big part of this driver of growth will be XP use. At the risk of repeating what I said in my remarks, comes from the fact that we continue to gain, share at our three original customers. They have to, they're on their journey, And each passing generation, they go more to XPUs. So we are gaining share from this tree. We now have the benefit of an additional fourth significant customer. I should say fourth and very significant customer. And that combination will mean more XPUs. And as I said, as the ratio, as we create more and more experience among four guys, the networking, we get the networking with these four guys, but now the mix of networking from outside these four guys will now be a smaller, be diluted, be a smaller share. So I expect actually networking percentage of the pool to be a declining percentage going into 26.",2.734,118.69,3.0,32,0.716,1.42,22.9,154.13,39.15,0.054524,1.5475,speaker,-0.2166,speaker,-0.0535,speaker,0.2395,speaker,0.0293,speaker,-0.2685,speaker,0.203,speaker,-0.7716,speaker,-0.6037,speaker,0.7262,speaker,-0.3022
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,11,653.009,700.597,47.588,83,"Well, I guess, Stacy, we generally don't break up back long. I'm just giving a total number to give you a sense of how strong the business is as a whole for the company. And it's largely driven by AI. In terms of growth, software continue to add on a steady basis and non-AI as I indicated has grown double digits. Nothing compared to AI which has grown very strongly. Give you a sense, perhaps fully 50% of it at least is semiconductor.",1.62,104.65,1.26,25,0.878,2.351,21.962,197.22,90.94,0.054463,0.3678,speaker,-0.8536,speaker,-0.5695,speaker,-0.0441,speaker,0.6861,speaker,0.5504,speaker,0.1512,speaker,0.2593,speaker,0.3093,speaker,0.7228,speaker,0.0555
AVGO_2025_9_4_earnings_call_qa_features.json,AVGO,2025,9,3,2025_Q3,SPEAKER_13,13,764.637,821.59,56.953,105,"Ben, you are definitely greedy and definitely overthinking this for me. Thank you. You know, that's asking for subjective qualification. And frankly, I don't want to give that. I'm not comfortable giving that because sometimes we tumble into production in fairly, in time frames that are fairly unexpected, surprisingly. Equally, it could get delayed. So I rather not give you any more color on prospects than to tell you these prospects are real prospects and continue to be very closely engaged towards developing each of their own XP use with every intent of going into substantial production, like the fall we have today who are",0.624,110.62,2.11,24,0.734,1.321,17.618,172.78,70.42,0.058378,-0.6869,speaker,-0.5827,speaker,-0.3174,speaker,-0.0847,speaker,0.1023,speaker,-0.3556,speaker,-0.0885,speaker,-0.3254,speaker,-0.0524,speaker,0.94,speaker,0.0802
